Date,Day of Week,Daily Miles,Personal Miles,Commuter Miles,Work Miles,Unallocated,Running Total,Notes
2015-12-18,Friday,33.1,0.0,0.0,0.0,33.1,33.1,
2015-12-19,Saturday,79.1,0.0,0.0,0.0,79.1,112.2,
2015-12-20,Sunday,1.5,0.0,0.0,0.0,1.5,113.7,
2015-12-21,Monday,27.5,0.0,0.0,0.0,27.5,141.3,
2015-12-22,Tuesday,16.2,0.0,0.0,0.0,16.2,157.5,
2015-12-23,Wednesday,17.6,0.0,0.0,0.0,17.6,175.0,
2015-12-24,Thursday,16.6,0.0,0.0,0.0,16.6,191.6,
2015-12-25,Friday,19.5,0.0,0.0,0.0,19.5,211.1,
2015-12-26,Saturday,82.0,0.0,0.0,0.0,82.0,293.1,
2015-12-27,Sunday,35.2,0.0,0.0,0.0,35.2,328.3,
2015-12-28,Monday,19.1,0.0,0.0,0.0,19.1,347.3,
2015-12-29,Tuesday,39.7,0.0,0.0,0.0,39.7,387.0,
2015-12-30,Wednesday,17.1,0.0,0.0,0.0,17.1,404.2,
2015-12-31,Thursday,20.2,0.0,0.0,0.0,20.2,424.3,
2016-01-01,Friday,73.7,0.0,0.0,0.0,73.7,498.0,
2016-01-02,Saturday,8.8,0.0,0.0,0.0,8.8,506.8,
2016-01-04,Monday,19.8,0.0,0.0,0.0,19.8,526.6,
2016-01-05,Tuesday,42.4,0.0,0.0,0.0,42.4,569.0,
2016-01-06,Wednesday,21.8,0.0,0.0,0.0,21.8,590.8,
2016-01-07,Thursday,17.8,0.0,0.0,0.0,17.8,608.6,
2016-01-08,Friday,22.1,0.0,0.0,0.0,22.1,630.7,
2016-01-09,Saturday,21.2,0.0,0.0,0.0,21.2,651.9,
2016-01-10,Sunday,72.4,0.0,0.0,0.0,72.4,724.3,
2016-01-11,Monday,28.6,0.0,0.0,0.0,28.6,752.9,
2016-01-12,Tuesday,38.2,0.0,0.0,0.0,38.2,791.2,
2016-01-13,Wednesday,44.0,0.0,0.0,0.0,44.0,835.2,
2016-01-14,Thursday,13.7,0.0,0.0,0.0,13.7,848.9,
2016-01-16,Saturday,13.0,0.0,0.0,0.0,13.0,861.9,
2016-01-17,Sunday,36.2,0.0,0.0,0.0,36.2,898.1,
2016-01-18,Monday,70.8,0.0,0.0,0.0,70.8,969.0,
2016-01-19,Tuesday,26.5,0.0,0.0,0.0,26.5,995.5,
2016-01-20,Wednesday,28.5,0.0,0.0,0.0,28.5,1024.0,
2016-01-21,Thursday,46.3,0.0,0.0,0.0,46.3,1070.3,
2016-01-22,Friday,61.2,0.0,0.0,0.0,61.2,1131.5,
2016-01-23,Saturday,22.2,0.0,0.0,0.0,22.2,1153.6,
2016-01-24,Sunday,1.1,0.0,0.0,0.0,1.1,1154.7,
2016-01-28,Thursday,0.4,0.0,0.0,0.0,0.4,1155.1,
2016-01-29,Friday,39.8,0.0,0.0,0.0,39.8,1194.9,
2016-01-30,Saturday,57.1,0.0,0.0,0.0,57.1,1252.0,
2016-01-31,Sunday,48.0,0.0,0.0,0.0,48.0,1300.0,
2016-02-01,Monday,2.5,0.0,0.0,0.0,2.5,1302.6,
2016-02-02,Tuesday,28.8,0.0,0.0,0.0,28.8,1331.3,
2016-02-03,Wednesday,46.7,0.0,0.0,0.0,46.7,1378.1,
2016-02-04,Thursday,6.9,0.0,0.0,0.0,6.9,1385.0,
2016-02-05,Friday,19.7,0.0,0.0,0.0,19.7,1404.7,
2016-02-06,Saturday,64.6,0.0,0.0,0.0,64.6,1469.3,
2016-02-07,Sunday,54.5,0.0,0.0,0.0,54.5,1523.8,
2016-02-08,Monday,49.4,0.0,0.0,0.0,49.4,1573.2,
2016-02-09,Tuesday,29.8,0.0,0.0,0.0,29.8,1603.0,
2016-02-10,Wednesday,26.7,0.0,0.0,0.0,26.7,1629.8,
2016-02-11,Thursday,72.2,0.0,0.0,0.0,72.2,1701.9,
2016-02-12,Friday,71.0,0.0,0.0,0.0,71.0,1773.0,
2016-02-13,Saturday,39.3,0.0,0.0,0.0,39.3,1812.3,
2016-02-14,Sunday,77.2,0.0,0.0,0.0,77.2,1889.4,
2016-02-15,Monday,24.6,0.0,0.0,0.0,24.6,1914.0,
2016-02-16,Tuesday,34.8,0.0,0.0,0.0,34.8,1948.8,
2016-02-17,Wednesday,34.7,0.0,0.0,0.0,34.7,1983.5,
2016-02-18,Thursday,29.2,0.0,0.0,0.0,29.2,2012.7,
2016-02-19,Friday,22.7,0.0,0.0,0.0,22.7,2035.4,
2016-02-20,Saturday,4.8,0.0,0.0,0.0,4.8,2040.2,
2016-02-22,Monday,15.5,0.0,0.0,0.0,15.5,2055.7,
2016-02-23,Tuesday,21.9,0.0,0.0,0.0,21.9,2077.7,
2016-02-24,Wednesday,24.8,0.0,0.0,0.0,24.8,2102.5,
2016-02-25,Thursday,65.6,0.0,0.0,0.0,65.6,2168.1,
2016-02-26,Friday,26.7,0.0,0.0,0.0,26.7,2194.8,
2016-02-27,Saturday,13.8,0.0,0.0,0.0,13.8,2208.6,
2016-02-28,Sunday,35.3,0.0,0.0,0.0,35.3,2243.8,
2016-02-29,Monday,102.5,0.0,0.0,0.0,102.5,2346.3,
2016-03-01,Tuesday,30.1,0.0,0.0,0.0,30.1,2376.4,
2016-03-02,Wednesday,25.8,0.0,0.0,0.0,25.8,2402.2,
2016-03-03,Thursday,39.0,0.0,0.0,0.0,39.0,2441.2,
2016-03-04,Friday,26.8,0.0,0.0,0.0,26.8,2468.1,
2016-03-05,Saturday,52.1,0.0,0.0,0.0,52.1,2520.1,
2016-03-06,Sunday,50.8,0.0,0.0,0.0,50.8,2571.0,
2016-03-07,Monday,34.1,0.0,0.0,0.0,34.1,2605.1,
2016-03-08,Tuesday,44.4,0.0,0.0,0.0,44.4,2649.4,
2016-03-09,Wednesday,42.9,0.0,0.0,0.0,42.9,2692.3,
2016-03-10,Thursday,52.1,0.0,0.0,0.0,52.1,2744.4,
2016-03-11,Friday,69.7,0.0,0.0,0.0,69.7,2814.2,
2016-03-12,Saturday,11.3,0.0,0.0,0.0,11.3,2825.4,
2016-03-13,Sunday,34.8,0.0,0.0,0.0,34.8,2860.2,
2016-03-14,Monday,7.6,0.0,0.0,0.0,7.6,2867.8,
2016-03-15,Tuesday,34.8,0.0,0.0,0.0,34.8,2902.6,
2016-03-16,Wednesday,33.8,0.0,0.0,0.0,33.8,2936.5,
2016-03-17,Thursday,81.9,0.0,0.0,0.0,81.9,3018.4,
2016-03-18,Friday,6.3,0.0,0.0,0.0,6.3,3024.6,
2016-03-27,Sunday,18.5,0.0,0.0,0.0,18.5,3043.2,
2016-03-28,Monday,40.3,0.0,0.0,0.0,40.3,3083.5,
2016-03-29,Tuesday,23.4,0.0,0.0,0.0,23.4,3106.9,
2016-03-30,Wednesday,9.3,0.0,0.0,0.0,9.3,3116.2,
2016-04-01,Friday,16.2,0.0,0.0,0.0,16.2,3132.4,
2016-04-02,Saturday,32.6,0.0,0.0,0.0,32.6,3165.0,
2016-04-03,Sunday,61.5,0.0,0.0,0.0,61.5,3226.5,
2016-04-04,Monday,74.5,0.0,0.0,0.0,74.5,3300.9,
2016-04-05,Tuesday,40.7,0.0,0.0,0.0,40.7,3341.6,
2016-04-06,Wednesday,49.4,0.0,0.0,0.0,49.4,3391.0,
2016-04-07,Thursday,47.7,0.0,0.0,0.0,47.7,3438.6,
2016-04-08,Friday,16.2,0.0,0.0,0.0,16.2,3454.8,
2016-04-09,Saturday,6.3,0.0,0.0,0.0,6.3,3461.1,
2016-04-10,Sunday,83.5,0.0,0.0,0.0,83.5,3544.7,
2016-04-11,Monday,12.6,0.0,0.0,0.0,12.6,3557.3,
2016-04-12,Tuesday,17.2,0.0,0.0,0.0,17.2,3574.4,
2016-04-13,Wednesday,10.8,0.0,0.0,0.0,10.8,3585.3,
2016-04-14,Thursday,8.1,0.0,0.0,0.0,8.1,3593.3,
2016-04-15,Friday,1.2,0.0,0.0,0.0,1.2,3594.5,
2016-04-16,Saturday,47.1,0.0,0.0,0.0,47.1,3641.6,
2016-04-17,Sunday,7.5,0.0,0.0,0.0,7.5,3649.1,
2016-04-19,Tuesday,3.6,0.0,0.0,0.0,3.6,3652.6,
2016-04-20,Wednesday,10.4,0.0,0.0,0.0,10.4,3663.1,
2016-04-21,Thursday,6.5,0.0,0.0,0.0,6.5,3669.6,
2016-04-22,Friday,24.9,0.0,0.0,0.0,24.9,3694.5,
2016-04-23,Saturday,22.7,0.0,0.0,0.0,22.7,3717.2,
2016-04-24,Sunday,69.8,0.0,0.0,0.0,69.8,3787.0,
2016-04-25,Monday,2.1,0.0,0.0,0.0,2.1,3789.0,
2016-04-26,Tuesday,21.5,0.0,0.0,0.0,21.5,3810.5,
2016-04-27,Wednesday,17.7,0.0,0.0,0.0,17.7,3828.2,
2016-04-28,Thursday,16.3,0.0,0.0,0.0,16.3,3844.6,
2016-04-29,Friday,17.3,0.0,0.0,0.0,17.3,3861.9,
2016-04-30,Saturday,10.6,0.0,0.0,0.0,10.6,3872.5,
2016-05-01,Sunday,11.2,0.0,0.0,0.0,11.2,3883.6,
2016-05-02,Monday,13.9,0.0,0.0,0.0,13.9,3897.5,
2016-05-04,Wednesday,13.9,0.0,0.0,0.0,13.9,3911.4,
2016-05-05,Thursday,14.8,0.0,0.0,0.0,14.8,3926.2,
2016-05-06,Friday,39.6,0.0,0.0,0.0,39.6,3965.8,
2016-05-07,Saturday,37.8,0.0,0.0,0.0,37.8,4003.7,
2016-05-08,Sunday,16.4,0.0,0.0,0.0,16.4,4020.1,
2016-05-09,Monday,33.3,0.0,0.0,0.0,33.3,4053.3,
2016-05-10,Tuesday,18.7,0.0,0.0,0.0,18.7,4072.0,
2016-05-11,Wednesday,24.6,0.0,0.0,0.0,24.6,4096.6,
2016-05-12,Thursday,36.6,0.0,0.0,0.0,36.6,4133.2,
2016-05-13,Friday,34.5,0.0,0.0,0.0,34.5,4167.7,
2016-05-14,Saturday,64.6,0.0,0.0,0.0,64.6,4232.3,
2016-05-15,Sunday,17.7,0.0,0.0,0.0,17.7,4250.1,
2016-05-16,Monday,19.7,0.0,0.0,0.0,19.7,4269.8,
2016-05-17,Tuesday,44.1,0.0,0.0,0.0,44.1,4313.9,
2016-05-18,Wednesday,26.5,0.0,0.0,0.0,26.5,4340.4,
2016-05-19,Thursday,18.1,0.0,0.0,0.0,18.1,4358.5,
2016-05-20,Friday,22.5,0.0,0.0,0.0,22.5,4381.0,
2016-05-21,Saturday,55.1,0.0,0.0,0.0,55.1,4436.1,
2016-05-25,Wednesday,19.2,0.0,0.0,0.0,19.2,4455.3,
2016-05-26,Thursday,20.0,0.0,0.0,0.0,20.0,4475.3,
2016-05-27,Friday,24.2,0.0,0.0,0.0,24.2,4499.4,
2016-05-29,Sunday,97.7,0.0,0.0,0.0,97.7,4597.2,
2016-05-30,Monday,7.1,0.0,0.0,0.0,7.1,4604.3,
2016-05-31,Tuesday,18.8,0.0,0.0,0.0,18.8,4623.1,
2016-06-01,Wednesday,109.7,0.0,0.0,0.0,109.7,4732.7,
2016-06-02,Thursday,98.1,0.0,0.0,0.0,98.1,4830.8,
2016-06-03,Friday,25.1,0.0,0.0,0.0,25.1,4855.9,
2016-06-04,Saturday,1.1,0.0,0.0,0.0,1.1,4857.1,
2016-06-05,Sunday,174.7,0.0,0.0,0.0,174.7,5031.8,
2016-06-06,Monday,32.2,0.0,0.0,0.0,32.2,5064.0,
2016-06-07,Tuesday,71.6,0.0,0.0,0.0,71.6,5135.6,
2016-06-08,Wednesday,64.1,0.0,0.0,0.0,64.1,5199.6,
2016-06-09,Thursday,26.0,0.0,0.0,0.0,26.0,5225.7,
2016-06-11,Saturday,17.2,0.0,0.0,0.0,17.2,5242.9,
2016-06-12,Sunday,59.7,0.0,0.0,0.0,59.7,5302.5,
2016-06-13,Monday,9.8,0.0,0.0,0.0,9.8,5312.3,
2016-06-16,Thursday,19.4,0.0,0.0,0.0,19.4,5331.7,
2016-06-17,Friday,105.8,0.0,0.0,0.0,105.8,5437.4,
2016-06-18,Saturday,7.3,0.0,0.0,0.0,7.3,5444.8,
2016-06-19,Sunday,82.2,0.0,0.0,0.0,82.2,5527.0,
2016-06-20,Monday,41.1,0.0,0.0,0.0,41.1,5568.1,
2016-06-21,Tuesday,48.2,0.0,0.0,0.0,48.2,5616.3,
2016-06-22,Wednesday,82.6,0.0,0.0,0.0,82.6,5698.9,
2016-06-23,Thursday,0.3,0.0,0.0,0.0,0.3,5699.2,
2016-06-24,Friday,31.6,0.0,0.0,0.0,31.6,5730.8,
2016-06-25,Saturday,0.5,0.0,0.0,0.0,0.5,5731.3,
2016-06-27,Monday,1.3,0.0,0.0,0.0,1.3,5732.6,
2016-06-30,Thursday,38.4,0.0,0.0,0.0,38.4,5771.0,
2016-07-01,Friday,62.0,0.0,0.0,0.0,62.0,5833.0,
2016-07-02,Saturday,46.1,0.0,0.0,0.0,46.1,5879.2,
2016-07-03,Sunday,738.3,0.0,0.0,0.0,738.3,6617.4,
2016-07-04,Monday,685.5,0.0,0.0,0.0,685.5,7302.9,
2016-07-05,Tuesday,2795.4,0.0,0.0,0.0,2795.4,10098.3,
2016-07-06,Wednesday,40.7,0.0,0.0,0.0,40.7,10139.0,
2016-07-07,Thursday,21.8,0.0,0.0,0.0,21.8,10160.8,
2016-07-08,Friday,35.5,0.0,0.0,0.0,35.5,10196.3,
2016-07-09,Saturday,49.7,0.0,0.0,0.0,49.7,10246.1,
2016-07-10,Sunday,45.9,0.0,0.0,0.0,45.9,10291.9,
2016-07-11,Monday,8.7,0.0,0.0,0.0,8.7,10300.6,
2016-07-12,Tuesday,34.6,0.0,0.0,0.0,34.6,10335.3,
2016-07-13,Wednesday,7.7,0.0,0.0,0.0,7.7,10343.0,
2016-07-14,Thursday,13.0,0.0,0.0,0.0,13.0,10356.0,
2016-07-15,Friday,50.9,0.0,0.0,0.0,50.9,10406.9,
2016-07-16,Saturday,187.0,0.0,0.0,0.0,187.0,10593.9,
2016-07-17,Sunday,39.0,0.0,0.0,0.0,39.0,10632.9,
2016-07-18,Monday,13.8,0.0,0.0,0.0,13.8,10646.7,
2016-07-19,Tuesday,48.9,0.0,0.0,0.0,48.9,10695.6,
2016-07-20,Wednesday,46.9,0.0,0.0,0.0,46.9,10742.4,
2016-07-21,Thursday,22.8,0.0,0.0,0.0,22.8,10765.2,
2016-07-22,Friday,19.0,0.0,0.0,0.0,19.0,10784.2,
2016-07-23,Saturday,41.6,0.0,0.0,0.0,41.6,10825.8,
2016-07-24,Sunday,8.9,0.0,0.0,0.0,8.9,10834.7,
2016-07-25,Monday,195.9,0.0,0.0,0.0,195.9,11030.5,
2016-07-26,Tuesday,0.5,0.0,0.0,0.0,0.5,11031.0,
2016-07-27,Wednesday,21.7,0.0,0.0,0.0,21.7,11052.7,
2016-07-28,Thursday,55.1,0.0,0.0,0.0,55.1,11107.8,
2016-07-29,Friday,355.6,0.0,0.0,0.0,355.6,11463.4,
2016-07-31,Sunday,16.2,0.0,0.0,0.0,16.2,11479.6,
2016-08-01,Monday,303.9,0.0,0.0,0.0,303.9,11783.5,
2016-08-09,Tuesday,67.9,0.0,0.0,0.0,67.9,11851.4,
2016-08-10,Wednesday,31.3,0.0,0.0,0.0,31.3,11882.7,
2016-08-11,Thursday,16.4,0.0,0.0,0.0,16.4,11899.0,
2016-08-12,Friday,16.6,0.0,0.0,0.0,16.6,11915.6,
2016-08-13,Saturday,31.7,0.0,0.0,0.0,31.7,11947.3,
2016-08-14,Sunday,39.3,0.0,0.0,0.0,39.3,11986.6,
2016-08-15,Monday,55.5,0.0,0.0,0.0,55.5,12042.1,
2016-08-16,Tuesday,54.1,0.0,0.0,0.0,54.1,12096.2,
2016-08-17,Wednesday,18.8,0.0,0.0,0.0,18.8,12114.9,
2016-08-18,Thursday,27.1,0.0,0.0,0.0,27.1,12142.0,
2016-08-19,Friday,10.0,0.0,0.0,0.0,10.0,12152.0,
2016-08-20,Saturday,22.1,0.0,0.0,0.0,22.1,12174.1,
2016-08-21,Sunday,34.0,0.0,0.0,0.0,34.0,12208.2,
2016-08-22,Monday,16.9,0.0,0.0,0.0,16.9,12225.0,
2016-08-23,Tuesday,19.4,0.0,0.0,0.0,19.4,12244.4,
2016-08-24,Wednesday,15.0,0.0,0.0,0.0,15.0,12259.3,
2016-08-25,Thursday,45.0,0.0,0.0,0.0,45.0,12304.4,
2016-08-26,Friday,38.4,0.0,0.0,0.0,38.4,12342.7,
2016-08-27,Saturday,7.4,0.0,0.0,0.0,7.4,12350.1,
2016-08-28,Sunday,25.4,0.0,0.0,0.0,25.4,12375.5,
2016-08-29,Monday,41.1,0.0,0.0,0.0,41.1,12416.5,
2016-08-30,Tuesday,27.0,0.0,0.0,0.0,27.0,12443.6,
2016-08-31,Wednesday,49.3,0.0,0.0,0.0,49.3,12492.9,
2016-09-01,Thursday,23.2,0.0,0.0,0.0,23.2,12516.1,
2016-09-02,Friday,98.5,0.0,0.0,0.0,98.5,12614.5,
2016-09-03,Saturday,311.0,0.0,0.0,0.0,311.0,12925.6,
2016-09-04,Sunday,2.1,0.0,0.0,0.0,2.1,12927.7,
2016-09-05,Monday,371.4,0.0,0.0,0.0,371.4,13299.1,
2016-09-06,Tuesday,81.4,0.0,0.0,0.0,81.4,13380.4,
2016-09-07,Wednesday,105.9,0.0,0.0,0.0,105.9,13486.3,
2016-09-08,Thursday,26.4,0.0,0.0,0.0,26.4,13512.7,
2016-09-09,Friday,21.9,0.0,0.0,0.0,21.9,13534.6,
2016-09-11,Sunday,47.3,0.0,0.0,0.0,47.3,13581.9,
2016-09-12,Monday,39.2,0.0,0.0,0.0,39.2,13621.0,
2016-09-13,Tuesday,22.4,0.0,0.0,0.0,22.4,13643.4,
2016-09-14,Wednesday,16.6,0.0,0.0,0.0,16.6,13660.1,
2016-09-15,Thursday,21.5,0.0,0.0,0.0,21.5,13681.6,
2016-09-16,Friday,19.7,0.0,0.0,0.0,19.7,13701.3,
2016-09-17,Saturday,61.3,0.0,0.0,0.0,61.3,13762.5,
2016-09-19,Monday,27.7,0.0,0.0,0.0,27.7,13790.3,
2016-09-20,Tuesday,21.9,0.0,0.0,0.0,21.9,13812.2,
2016-09-21,Wednesday,19.5,0.0,0.0,0.0,19.5,13831.7,
2016-09-22,Thursday,21.3,0.0,0.0,0.0,21.3,13853.0,
2016-09-23,Friday,237.9,0.0,0.0,0.0,237.9,14090.9,
2016-09-24,Saturday,26.0,0.0,0.0,0.0,26.0,14116.9,
2016-09-25,Sunday,52.1,0.0,0.0,0.0,52.1,14169.0,
2016-09-26,Monday,17.3,0.0,0.0,0.0,17.3,14186.4,
2016-09-27,Tuesday,15.1,0.0,0.0,0.0,15.1,14201.5,
2016-09-28,Wednesday,17.4,0.0,0.0,0.0,17.4,14218.9,
2016-09-29,Thursday,16.7,0.0,0.0,0.0,16.7,14235.6,
2016-09-30,Friday,20.1,0.0,0.0,0.0,20.1,14255.7,
2016-10-01,Saturday,28.0,0.0,0.0,0.0,28.0,14283.7,
2016-10-02,Sunday,14.3,0.0,0.0,0.0,14.3,14298.1,
2016-10-03,Monday,15.9,0.0,0.0,0.0,15.9,14314.0,
2016-10-04,Tuesday,26.6,0.0,0.0,0.0,26.6,14340.6,
2016-10-05,Wednesday,22.8,0.0,0.0,0.0,22.8,14363.4,
2016-10-06,Thursday,16.8,0.0,0.0,0.0,16.8,14380.2,
2016-10-07,Friday,39.1,0.0,0.0,0.0,39.1,14419.3,
2016-10-08,Saturday,30.5,0.0,0.0,0.0,30.5,14449.8,
2016-10-09,Sunday,21.4,0.0,0.0,0.0,21.4,14471.2,
2016-10-10,Monday,16.7,0.0,0.0,0.0,16.7,14487.8,
2016-10-11,Tuesday,17.1,0.0,0.0,0.0,17.1,14504.9,
2016-10-12,Wednesday,16.9,0.0,0.0,0.0,16.9,14521.9,
2016-10-13,Thursday,17.1,0.0,0.0,0.0,17.1,14538.9,
2016-10-14,Friday,88.0,0.0,0.0,0.0,88.0,14626.9,
2016-10-16,Sunday,11.3,0.0,0.0,0.0,11.3,14638.2,
2016-10-17,Monday,61.0,0.0,0.0,0.0,61.0,14699.3,
2016-10-18,Tuesday,13.9,0.0,0.0,0.0,13.9,14713.2,
2016-10-19,Wednesday,22.7,0.0,0.0,0.0,22.7,14735.9,
2016-10-20,Thursday,17.2,0.0,0.0,0.0,17.2,14753.1,
2016-10-21,Friday,70.8,0.0,0.0,0.0,70.8,14823.9,
2016-10-22,Saturday,22.7,0.0,0.0,0.0,22.7,14846.6,
2016-10-23,Sunday,9.0,0.0,0.0,0.0,9.0,14855.6,
2016-10-24,Monday,64.6,0.0,0.0,0.0,64.6,14920.2,
2016-10-25,Tuesday,104.2,0.0,0.0,0.0,104.2,15024.4,
2016-10-26,Wednesday,86.2,0.0,0.0,0.0,86.2,15110.6,
2016-10-27,Thursday,71.1,0.0,0.0,0.0,71.1,15181.7,
2016-10-28,Friday,112.4,0.0,0.0,0.0,112.4,15294.1,
2016-10-29,Saturday,68.1,0.0,0.0,0.0,68.1,15362.2,
2016-10-30,Sunday,28.2,0.0,0.0,0.0,28.2,15390.3,
2016-10-31,Monday,16.7,0.0,0.0,0.0,16.7,15407.1,
2016-11-01,Tuesday,43.6,0.0,0.0,0.0,43.6,15450.6,
2016-11-03,Thursday,22.9,0.0,0.0,0.0,22.9,15473.6,
2016-11-04,Friday,444.1,0.0,0.0,0.0,444.1,15917.6,
2016-11-05,Saturday,47.3,0.0,0.0,0.0,47.3,15965.0,
2016-11-06,Sunday,29.8,0.0,0.0,0.0,29.8,15994.8,
2016-11-07,Monday,52.9,0.0,0.0,0.0,52.9,16047.7,
2016-11-08,Tuesday,51.6,0.0,0.0,0.0,51.6,16099.3,
2016-11-09,Wednesday,60.3,0.0,0.0,0.0,60.3,16159.6,
2016-11-10,Thursday,41.6,0.0,0.0,0.0,41.6,16201.2,
2016-11-11,Friday,38.8,0.0,0.0,0.0,38.8,16240.1,
2016-11-12,Saturday,334.1,0.0,0.0,0.0,334.1,16574.2,
2016-11-13,Sunday,19.6,0.0,0.0,0.0,19.6,16593.8,
2016-11-14,Monday,64.7,0.0,0.0,0.0,64.7,16658.5,
2016-11-15,Tuesday,148.6,0.0,0.0,0.0,148.6,16807.0,
2016-11-16,Wednesday,91.4,0.0,0.0,0.0,91.4,16898.5,
2016-11-17,Thursday,81.0,0.0,0.0,0.0,81.0,16979.4,
2016-11-18,Friday,76.0,0.0,0.0,0.0,76.0,17055.4,
2016-11-19,Saturday,29.2,0.0,0.0,0.0,29.2,17084.6,
2016-11-21,Monday,71.0,0.0,0.0,0.0,71.0,17155.5,
2016-11-22,Tuesday,79.6,0.0,0.0,0.0,79.6,17235.1,
2016-11-23,Wednesday,76.3,0.0,0.0,0.0,76.3,17311.4,
2016-11-24,Thursday,53.9,0.0,0.0,0.0,53.9,17365.3,
2016-11-25,Friday,97.8,0.0,0.0,0.0,97.8,17463.1,
2016-11-26,Saturday,37.1,0.0,0.0,0.0,37.1,17500.2,
2016-11-27,Sunday,49.6,0.0,0.0,0.0,49.6,17549.7,
2016-11-28,Monday,76.3,0.0,0.0,0.0,76.3,17626.1,
2016-11-29,Tuesday,72.8,0.0,0.0,0.0,72.8,17698.8,
2016-11-30,Wednesday,85.6,0.0,0.0,0.0,85.6,17784.4,
2016-12-01,Thursday,78.1,0.0,0.0,0.0,78.1,17862.5,
2016-12-02,Friday,81.1,0.0,0.0,0.0,81.1,17943.6,
2016-12-03,Saturday,59.6,0.0,0.0,0.0,59.6,18003.2,
2016-12-04,Sunday,23.6,0.0,0.0,0.0,23.6,18026.8,
2016-12-05,Monday,111.2,0.0,0.0,0.0,111.2,18138.0,
2016-12-06,Tuesday,72.6,0.0,0.0,0.0,72.6,18210.6,
2016-12-07,Wednesday,7.4,0.0,0.0,0.0,7.4,18218.0,
2016-12-08,Thursday,15.3,0.0,0.0,0.0,15.3,18233.3,
2016-12-09,Friday,19.8,0.0,0.0,0.0,19.8,18253.1,
2016-12-11,Sunday,40.2,0.0,0.0,0.0,40.2,18293.3,
2016-12-12,Monday,31.4,0.0,0.0,0.0,31.4,18324.7,
2016-12-13,Tuesday,8.6,0.0,0.0,0.0,8.6,18333.3,
2016-12-16,Friday,38.2,0.0,0.0,0.0,38.2,18371.5,
2016-12-17,Saturday,47.5,0.0,0.0,0.0,47.5,18419.0,
2016-12-18,Sunday,33.6,0.0,0.0,0.0,33.6,18452.6,
2016-12-19,Monday,18.3,0.0,0.0,0.0,18.3,18470.9,
2016-12-20,Tuesday,8.3,0.0,0.0,0.0,8.3,18479.2,
2016-12-22,Thursday,35.5,0.0,0.0,0.0,35.5,18514.7,
2016-12-23,Friday,1277.0,0.0,0.0,0.0,1277.0,19791.6,
2016-12-24,Saturday,3.4,0.0,0.0,0.0,3.4,19795.0,
2016-12-25,Sunday,1279.1,0.0,0.0,0.0,1279.1,21074.2,
2016-12-28,Wednesday,8.5,0.0,0.0,0.0,8.5,21082.7,
2016-12-29,Thursday,17.5,0.0,0.0,0.0,17.5,21100.2,
2016-12-30,Friday,48.1,0.0,0.0,0.0,48.1,21148.3,
2016-12-31,Saturday,14.6,0.0,0.0,0.0,14.6,21162.9,
2017-01-01,Sunday,3.7,0.0,0.0,0.0,3.7,21166.6,
2017-01-02,Monday,21.8,0.0,0.0,0.0,21.8,21188.4,
2017-01-03,Tuesday,21.2,0.0,0.0,0.0,21.2,21209.6,
2017-01-04,Wednesday,53.9,0.0,0.0,0.0,53.9,21263.5,
2017-01-05,Thursday,16.7,0.0,0.0,0.0,16.7,21280.1,
2017-01-06,Friday,29.0,0.0,0.0,0.0,29.0,21309.1,
2017-01-07,Saturday,36.1,0.0,0.0,0.0,36.1,21345.2,
2017-01-08,Sunday,35.6,0.0,0.0,0.0,35.6,21380.9,
2017-01-09,Monday,23.5,0.0,0.0,0.0,23.5,21404.3,
2017-01-10,Tuesday,20.9,0.0,0.0,0.0,20.9,21425.3,
2017-01-11,Wednesday,15.6,0.0,0.0,0.0,15.6,21440.8,
2017-01-12,Thursday,17.2,0.0,0.0,0.0,17.2,21458.0,
2017-01-13,Friday,55.7,0.0,0.0,0.0,55.7,21513.7,
2017-01-14,Saturday,32.7,0.0,0.0,0.0,32.7,21546.4,
2017-01-15,Sunday,20.8,0.0,0.0,0.0,20.8,21567.2,
2017-01-16,Monday,17.3,0.0,0.0,0.0,17.3,21584.4,
2017-01-17,Tuesday,17.0,0.0,0.0,0.0,17.0,21601.5,
2017-01-18,Wednesday,35.2,0.0,0.0,0.0,35.2,21636.7,
2017-01-19,Thursday,34.6,0.0,0.0,0.0,34.6,21671.3,
2017-01-20,Friday,55.0,0.0,0.0,0.0,55.0,21726.3,
2017-01-21,Saturday,62.5,0.0,0.0,0.0,62.5,21788.8,
2017-01-22,Sunday,26.9,0.0,0.0,0.0,26.9,21815.7,
2017-01-23,Monday,16.0,0.0,0.0,0.0,16.0,21831.7,
2017-01-24,Tuesday,18.9,0.0,0.0,0.0,18.9,21850.6,
2017-01-25,Wednesday,38.7,0.0,0.0,0.0,38.7,21889.3,
2017-01-26,Thursday,33.5,0.0,0.0,0.0,33.5,21922.8,
2017-01-27,Friday,39.5,0.0,0.0,0.0,39.5,21962.3,
2017-01-28,Saturday,10.6,0.0,0.0,0.0,10.6,21973.0,
2017-01-29,Sunday,52.3,0.0,0.0,0.0,52.3,22025.3,
2017-01-30,Monday,11.6,0.0,0.0,0.0,11.6,22036.9,
2017-02-01,Wednesday,17.5,0.0,0.0,0.0,17.5,22054.4,
2017-02-02,Thursday,14.7,0.0,0.0,0.0,14.7,22069.0,
2017-02-03,Friday,21.3,0.0,0.0,0.0,21.3,22090.4,
